begin_time,close_time,status,gender,birth_year,phone_type,stop_point,customer_id
3/14/2024 15:27,3/14/2024 15:27,fail,,NA,,cif-creation-failed,6310
3/14/2024 15:20,3/14/2024 18:11,fail,M,1990,samsung,selfie-failed,6310
3/18/2024 14:41,3/18/2024 14:44,fail,,NA,,contract-agreement-rejected,6310
3/18/2024 14:40,3/18/2024 14:44,succeed,M,1990,samsung,account-creation,6310
3/15/2024 11:12,3/15/2024 11:12,fail,,NA,,contract-agreement-rejected,6309
3/15/2024 11:35,3/15/2024 11:35,fail,,NA,,bank-check-failed,6309
3/15/2024 11:08,3/15/2024 12:15,succeed,M,1986,vivo,account-creation,6309
3/15/2024 11:04,3/15/2024 11:07,fail,,NA,vivo,ocr-failed,6309
3/1/2024 13:15,3/1/2024 13:16,fail,F,1993,Apple,ocr-failed,6308
3/1/2024 13:13,3/1/2024 13:14,fail,F,1993,Apple,ocr-failed,6308
2/29/2024 23:03,2/29/2024 23:03,pending,,NA,Apple,otp-failed,6308
3/3/2024 21:40,3/6/2024 12:30,succeed,F,1993,Apple,account-creation,6308
2/1/2024 10:43,2/1/2024 10:46,fail,F,1985,Apple,ocr-failed,6307
2/1/2024 10:46,2/1/2024 10:49,succeed,F,1985,Apple,account-creation,6307
1/29/2024 10:19,1/29/2024 10:24,succeed,F,1985,,account-creation,6306
1/29/2024 10:17,1/29/2024 10:17,pending,,NA,,otp-failed,6306
3/5/2024 9:04,3/5/2024 9:04,fail,,NA,,contract-agreement-rejected,6305
3/5/2024 9:01,3/5/2024 9:04,succeed,M,1992,Apple,account-creation,6305
1/29/2024 14:39,1/29/2024 14:39,pending,,NA,,otp-failed,6304
1/29/2024 14:40,1/29/2024 14:42,succeed,M,1986,,account-creation,6304
2/29/2024 13:59,3/1/2024 17:12,succeed,M,1993,Apple,account-creation,6303
3/2/2024 21:16,3/2/2024 21:20,succeed,F,1987,samsung,account-creation,6302
3/1/2024 8:03,3/1/2024 8:03,pending,,NA,samsung,otp-failed,6302
3/1/2024 11:28,3/1/2024 11:28,pending,,NA,samsung,otp-failed,6302
3/7/2024 15:23,3/7/2024 15:23,fail,,NA,,cif-creation-failed,6301
3/7/2024 15:21,3/7/2024 15:23,succeed,M,1993,Apple,account-creation,6301
2/29/2024 13:44,2/29/2024 13:46,pending,M,1993,Apple,bank-check-failed,6301
2/29/2024 13:47,2/29/2024 13:47,pending,,NA,Apple,otp-failed,6301
3/6/2024 22:19,3/7/2024 15:21,pending,M,1993,Apple,ocr-failed,6301
2/29/2024 19:28,2/29/2024 19:28,pending,,NA,Apple,otp-failed,6300
3/1/2024 19:25,3/6/2024 10:44,succeed,M,1985,Apple,account-creation,6300
2/1/2024 5:42,2/1/2024 5:45,succeed,M,1989,OPPO,account-creation,6299
2/1/2024 5:39,2/1/2024 5:42,pending,M,1989,OPPO,ocr-failed,6299
3/20/2024 16:05,3/20/2024 16:05,pending,,NA,samsung,data-privacy-rejected,6298
3/3/2024 15:00,3/3/2024 15:00,pending,,NA,Apple,data-privacy-rejected,6297
3/4/2024 6:42,3/4/2024 6:42,pending,,NA,Apple,data-privacy-rejected,6297
3/1/2024 17:21,3/1/2024 17:21,pending,,NA,Apple,data-privacy-rejected,6297
3/1/2024 17:22,3/1/2024 17:22,pending,,NA,Apple,data-privacy-rejected,6297
3/1/2024 8:09,3/1/2024 8:12,succeed,M,1993,Apple,account-creation,6296
2/29/2024 23:09,2/29/2024 23:09,pending,,NA,Apple,otp-failed,6296
3/1/2024 8:09,3/1/2024 8:13,succeed,M,1991,Apple,account-creation,6295
3/1/2024 11:30,3/1/2024 11:33,pending,F,1991,Apple,selfie-failed,6294
3/1/2024 11:38,3/1/2024 11:40,succeed,F,1991,Apple,account-creation,6294
2/29/2024 16:16,3/4/2024 11:01,succeed,M,1988,Apple,account-creation,6293
1/27/2024 11:15,1/27/2024 11:15,pending,,NA,,otp-failed,6292
1/27/2024 11:17,1/27/2024 11:21,succeed,M,1986,,account-creation,6292
3/1/2024 10:41,3/1/2024 10:45,succeed,F,1995,Apple,account-creation,6291
3/3/2024 12:27,3/3/2024 12:30,succeed,F,2000,Apple,account-creation,6290
3/1/2024 18:52,3/1/2024 18:52,pending,,NA,Apple,otp-failed,6290
3/14/2024 16:02,3/14/2024 16:02,fail,,NA,,contract-agreement-rejected,6289
3/14/2024 16:00,3/14/2024 16:02,succeed,M,1991,Apple,account-creation,6289
3/1/2024 9:39,3/1/2024 9:39,pending,,NA,Apple,otp-failed,6289
3/10/2024 20:59,3/10/2024 21:00,pending,,NA,Apple,otp-failed,6289
3/14/2024 15:10,3/14/2024 15:11,fail,M,1991,Apple,ocr-failed,6289
3/1/2024 11:27,3/1/2024 11:35,succeed,F,1986,Apple,account-creation,6288
1/29/2024 10:17,1/29/2024 10:17,succeed,F,1999,,account-creation,6287
1/29/2024 10:16,1/29/2024 10:16,pending,,NA,,otp-failed,6287
3/4/2024 9:43,3/4/2024 9:47,succeed,F,1997,Apple,account-creation,6286
3/1/2024 9:04,3/1/2024 9:04,pending,,NA,Apple,otp-failed,6286
3/1/2024 9:04,3/1/2024 9:04,pending,,NA,Apple,data-privacy-rejected,6286
3/2/2024 11:08,3/2/2024 11:08,pending,,NA,samsung,otp-failed,6285
3/3/2024 9:43,3/3/2024 9:44,fail,M,1990,samsung,ocr-failed,6285
3/3/2024 9:46,3/3/2024 9:49,succeed,M,1990,samsung,account-creation,6285
3/1/2024 18:05,3/1/2024 18:07,succeed,F,1990,Apple,account-creation,6284
2/29/2024 21:38,2/29/2024 21:38,pending,,NA,Apple,otp-failed,6283
2/29/2024 22:04,3/4/2024 14:47,succeed,M,1989,Apple,account-creation,6283
3/3/2024 7:57,3/3/2024 8:03,succeed,M,1983,POCO,account-creation,6282
2/29/2024 23:09,3/5/2024 12:43,fail,M,1992,Apple,selfie-failed,6281
3/16/2024 11:30,3/16/2024 11:30,fail,,NA,,contract-agreement-rejected,6281
3/16/2024 11:27,3/16/2024 11:30,succeed,M,1992,Apple,account-creation,6281
2/29/2024 13:44,2/29/2024 13:44,pending,,NA,Apple,otp-failed,6281
2/29/2024 23:07,2/29/2024 23:08,pending,M,1992,Apple,ocr-failed,6281
3/14/2024 13:57,3/14/2024 13:57,pending,,NA,Apple,data-privacy-rejected,6281
3/1/2024 16:48,3/1/2024 16:50,succeed,F,1992,Apple,account-creation,6280
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,6280
2/29/2024 13:49,2/29/2024 13:50,fail,F,1992,Apple,ocr-failed,6280
3/14/2024 15:20,3/14/2024 15:21,pending,M,1992,Apple,ocr-failed,6279
3/20/2024 15:31,3/20/2024 15:32,fail,,NA,,contract-agreement-rejected,6279
3/20/2024 15:30,3/20/2024 15:33,succeed,M,1992,Apple,account-creation,6279
3/14/2024 15:22,3/14/2024 15:23,pending,M,1992,Apple,ocr-failed,6279
3/14/2024 13:46,3/14/2024 13:47,pending,M,1992,Apple,ocr-failed,6279
3/14/2024 16:46,3/14/2024 16:46,fail,,NA,,cif-creation-failed,6278
3/14/2024 16:43,3/14/2024 16:46,succeed,F,1993,Apple,account-creation,6278
3/3/2024 10:32,3/3/2024 10:35,succeed,F,1995,Apple,account-creation,6277
2/29/2024 13:46,2/29/2024 13:46,pending,F,1988,Apple,ocr-failed,6276
3/1/2024 8:39,3/1/2024 8:42,succeed,F,1988,Apple,account-creation,6276
2/29/2024 19:41,2/29/2024 19:42,fail,F,1988,Apple,ocr-failed,6276
2/29/2024 9:09,2/29/2024 9:13,succeed,F,1992,Apple,account-creation,6275
2/28/2024 17:48,2/28/2024 17:48,pending,,NA,Apple,otp-failed,6275
3/1/2024 15:32,3/1/2024 15:32,pending,,NA,Apple,data-privacy-rejected,6274
3/1/2024 15:32,3/1/2024 15:34,succeed,M,1997,Apple,account-creation,6274
2/29/2024 14:02,2/29/2024 14:05,succeed,F,1990,Apple,account-creation,6273
2/29/2024 13:48,2/29/2024 13:49,pending,F,1990,Apple,bank-check-failed,6273
3/14/2024 13:38,3/14/2024 13:38,fail,,NA,,contract-agreement-rejected,6272
3/14/2024 13:36,3/14/2024 14:46,fail,F,1985,Apple,selfie-failed,6272
3/15/2024 14:20,3/15/2024 14:20,fail,,NA,,contract-agreement-rejected,6272
3/15/2024 14:19,3/15/2024 14:21,succeed,F,1985,Apple,account-creation,6272
3/1/2024 8:41,3/1/2024 8:47,succeed,F,1984,Apple,account-creation,6271
2/29/2024 13:57,2/29/2024 13:57,pending,,NA,Apple,otp-failed,6271
3/3/2024 14:57,3/3/2024 14:59,succeed,F,1996,Apple,account-creation,6270
2/6/2024 15:51,2/6/2024 15:54,succeed,M,1981,OPPO,account-creation,6269
1/28/2024 13:30,1/28/2024 13:31,pending,,NA,,otp-failed,6269
1/28/2024 13:26,1/28/2024 13:27,pending,,NA,,otp-failed,6269
1/31/2024 20:22,1/31/2024 20:23,fail,M,1981,,ocr-failed,6269
1/31/2024 20:23,1/31/2024 20:24,fail,M,1981,,ocr-failed,6269
1/29/2024 19:07,1/29/2024 19:07,pending,,NA,,otp-failed,6269
1/29/2024 0:35,1/29/2024 0:35,pending,,NA,,otp-failed,6269
3/3/2024 14:52,3/3/2024 14:54,succeed,M,1988,Apple,account-creation,6268
3/7/2024 9:46,3/7/2024 10:04,pending,F,1993,Apple,ocr-failed,6267
3/7/2024 10:08,3/7/2024 10:08,fail,,NA,,cif-creation-failed,6267
3/7/2024 10:05,3/7/2024 10:09,succeed,F,1993,Apple,account-creation,6267
3/4/2024 11:18,3/4/2024 11:20,fail,,NA,Apple,ocr-failed,6266
3/4/2024 11:22,3/4/2024 11:25,succeed,M,1988,Apple,account-creation,6266
1/29/2024 13:49,1/29/2024 13:51,succeed,M,2000,,account-creation,6265
1/29/2024 13:48,1/29/2024 13:48,pending,,NA,,otp-failed,6265
2/19/2024 14:23,2/19/2024 14:23,pending,,NA,Apple,otp-failed,6264
2/19/2024 14:24,2/19/2024 14:27,succeed,M,1986,Apple,account-creation,6264
3/1/2024 7:54,3/1/2024 7:57,succeed,F,1983,Apple,account-creation,6263
2/29/2024 13:54,2/29/2024 13:54,pending,,NA,Apple,otp-failed,6263
2/29/2024 13:51,2/29/2024 13:52,pending,M,1996,samsung,ocr-failed,6262
3/14/2024 19:35,3/14/2024 19:35,fail,,NA,,contract-agreement-rejected,6262
3/14/2024 19:33,3/14/2024 19:36,succeed,M,1996,samsung,account-creation,6262
3/1/2024 10:54,3/1/2024 10:58,succeed,M,2002,Apple,account-creation,6261
2/29/2024 10:43,2/29/2024 10:46,succeed,M,1989,samsung,account-creation,6260
2/29/2024 10:38,2/29/2024 10:43,pending,M,1989,samsung,ocr-failed,6260
3/15/2024 8:10,3/15/2024 8:10,fail,,NA,,contract-agreement-rejected,6259
3/15/2024 8:08,3/15/2024 8:11,succeed,F,1990,Apple,account-creation,6259
3/14/2024 14:26,3/14/2024 14:32,fail,F,1990,Apple,ocr-failed,6259
3/14/2024 14:33,3/14/2024 14:34,fail,F,1990,Apple,ocr-failed,6259
3/14/2024 14:32,3/14/2024 14:33,fail,F,1990,Apple,ocr-failed,6259
3/14/2024 15:23,3/14/2024 15:25,fail,F,1990,Apple,ocr-failed,6259
3/3/2024 20:08,3/3/2024 20:11,succeed,M,1981,Apple,account-creation,6258
3/14/2024 15:22,3/14/2024 15:22,fail,,NA,,contract-agreement-rejected,6257
3/14/2024 15:18,3/14/2024 15:22,succeed,F,1990,Apple,account-creation,6257
3/1/2024 17:12,3/1/2024 17:12,pending,,NA,Apple,otp-failed,6257
3/1/2024 17:14,3/1/2024 17:14,pending,,NA,Apple,otp-failed,6257
3/1/2024 16:55,3/1/2024 17:11,pending,F,1990,Apple,ocr-failed,6257
3/1/2024 10:06,3/1/2024 10:10,succeed,M,1982,Apple,account-creation,6256
3/1/2024 8:17,3/1/2024 8:21,succeed,M,1982,Apple,account-creation,6255
3/1/2024 8:15,3/1/2024 8:17,fail,M,1982,Apple,ocr-failed,6255
2/29/2024 10:41,2/29/2024 10:41,pending,,NA,Apple,otp-failed,6255
3/18/2024 8:56,3/18/2024 8:58,fail,,NA,,contract-agreement-rejected,6254
3/18/2024 8:55,3/18/2024 8:58,succeed,F,1986,Apple,account-creation,6254
3/1/2024 9:10,3/4/2024 15:20,succeed,F,1992,Apple,account-creation,6253
3/7/2024 11:39,3/7/2024 11:39,fail,,NA,,cif-creation-failed,6252
3/7/2024 13:38,3/7/2024 13:38,fail,,NA,,bank-check-failed,6252
3/7/2024 11:36,3/7/2024 19:25,succeed,M,1990,Apple,account-creation,6252
3/1/2024 18:16,3/1/2024 18:18,succeed,F,1987,Apple,account-creation,6251
3/1/2024 18:07,3/1/2024 18:07,pending,,NA,Apple,otp-failed,6251
1/29/2024 11:37,1/29/2024 11:39,succeed,M,1986,,account-creation,6250
1/29/2024 11:36,1/29/2024 11:36,pending,,NA,,otp-failed,6250
3/4/2024 7:09,3/4/2024 7:09,pending,,NA,Apple,otp-failed,6249
3/4/2024 7:08,3/4/2024 7:08,pending,,NA,Apple,otp-failed,6249
3/3/2024 15:35,3/3/2024 15:35,pending,,NA,Apple,data-privacy-rejected,6249
3/4/2024 7:10,3/4/2024 7:13,succeed,F,1992,Apple,account-creation,6249
2/28/2024 16:34,2/28/2024 16:40,fail,M,1962,Apple,ocr-failed,6248
3/20/2024 13:50,3/20/2024 13:52,fail,,NA,,contract-agreement-rejected,6248
3/20/2024 14:25,3/20/2024 14:25,fail,,NA,,aml-check-failed,6248
3/20/2024 13:48,3/20/2024 14:32,succeed,M,1962,Apple,account-creation,6248
1/30/2024 17:46,1/30/2024 17:47,pending,,NA,,otp-failed,6248
1/30/2024 17:50,1/30/2024 17:50,pending,,NA,,otp-failed,6248
3/1/2024 9:56,3/1/2024 9:58,succeed,F,2000,Apple,account-creation,6247
3/1/2024 8:21,3/1/2024 8:21,pending,,NA,Apple,otp-failed,6247
3/12/2024 9:10,3/12/2024 9:10,fail,,NA,,contract-agreement-rejected,6246
3/12/2024 9:05,3/12/2024 9:10,succeed,F,2001,samsung,account-creation,6246
3/1/2024 17:30,3/1/2024 17:34,fail,M,1996,Apple,ocr-failed,6245
3/2/2024 18:39,3/2/2024 18:43,succeed,M,1996,Apple,account-creation,6245
3/6/2024 12:06,3/6/2024 12:06,pending,,NA,Apple,otp-failed,6244
3/14/2024 15:27,3/14/2024 15:27,fail,,NA,,cif-creation-failed,6244
3/14/2024 15:26,3/14/2024 18:17,succeed,M,1993,Apple,account-creation,6244
2/2/2024 21:44,2/2/2024 21:47,succeed,F,1989,OPPO,account-creation,6243
2/2/2024 21:06,2/2/2024 21:06,pending,,NA,OPPO,otp-failed,6243
2/2/2024 21:42,2/2/2024 21:42,pending,,NA,OPPO,otp-failed,6243
1/31/2024 17:30,1/31/2024 17:33,succeed,M,1992,Apple,account-creation,6242
2/28/2024 15:37,3/2/2024 17:58,succeed,F,1982,OPPO,account-creation,6241
1/29/2024 13:58,1/29/2024 14:00,succeed,F,1992,,account-creation,6240
1/29/2024 13:57,1/29/2024 13:57,pending,,NA,,otp-failed,6240
2/23/2024 10:45,2/23/2024 10:49,succeed,F,1987,Apple,account-creation,6239
1/29/2024 10:20,1/29/2024 10:25,succeed,M,1979,,account-creation,6238
1/29/2024 10:18,1/29/2024 10:18,pending,,NA,,otp-failed,6238
3/15/2024 22:38,3/15/2024 22:42,fail,M,1996,samsung,ocr-failed,6237
3/15/2024 22:44,3/15/2024 22:45,fail,M,1996,samsung,ocr-failed,6237
3/15/2024 22:42,3/15/2024 22:43,fail,M,1996,samsung,ocr-failed,6237
1/29/2024 11:02,1/29/2024 11:03,succeed,M,1983,,account-creation,6236
1/29/2024 11:01,1/29/2024 11:01,pending,,NA,,otp-failed,6236
3/1/2024 8:02,3/4/2024 16:30,succeed,M,1987,Apple,account-creation,6235
2/2/2024 14:38,2/2/2024 14:42,succeed,F,1983,Apple,account-creation,6234
3/22/2024 15:10,3/22/2024 15:11,fail,,NA,,contract-agreement-rejected,6233
3/22/2024 15:09,3/22/2024 15:11,succeed,M,1994,samsung,account-creation,6233
2/29/2024 13:43,2/29/2024 13:43,pending,,NA,samsung,otp-failed,6233
3/8/2024 20:51,3/8/2024 20:51,pending,,NA,samsung,otp-failed,6233
1/31/2024 9:16,1/31/2024 9:16,fail,,NA,,contract-agreement-rejected,6232
1/31/2024 8:58,1/31/2024 9:16,succeed,M,1992,,account-creation,6232
1/28/2024 6:47,1/28/2024 6:47,pending,,NA,,otp-failed,6232
3/1/2024 9:28,3/1/2024 9:33,succeed,F,1995,Apple,account-creation,6231
2/29/2024 8:31,2/29/2024 8:31,pending,,NA,Apple,otp-failed,6231
3/1/2024 12:13,3/1/2024 12:13,pending,,NA,samsung,data-privacy-rejected,6230
3/2/2024 19:36,3/2/2024 19:36,pending,,NA,Apple,otp-failed,6229
3/1/2024 14:53,3/1/2024 14:53,pending,,NA,Apple,otp-failed,6229
3/2/2024 20:36,3/2/2024 20:39,succeed,F,1997,Apple,account-creation,6229
3/1/2024 15:01,3/1/2024 15:06,succeed,M,1979,samsung,account-creation,6228
3/5/2024 15:56,3/5/2024 15:56,fail,,NA,,cif-creation-failed,6227
3/5/2024 15:53,3/5/2024 15:56,succeed,F,1985,Apple,account-creation,6227
3/1/2024 8:16,3/1/2024 8:18,succeed,F,1995,Apple,account-creation,6226
2/6/2024 8:58,2/6/2024 8:58,pending,,NA,Apple,otp-failed,6226
1/30/2024 17:12,1/30/2024 17:13,succeed,F,2000,,account-creation,6225
1/30/2024 17:11,1/30/2024 17:11,pending,,NA,,otp-failed,6225
3/5/2024 9:25,3/5/2024 9:29,succeed,F,1984,Apple,account-creation,6224
3/11/2024 11:58,3/11/2024 11:58,fail,,NA,,contract-agreement-rejected,6223
3/11/2024 11:56,3/11/2024 11:58,succeed,M,2001,Apple,account-creation,6223
3/1/2024 10:59,3/1/2024 11:02,succeed,F,1991,Apple,account-creation,6222
3/1/2024 9:22,3/1/2024 9:26,succeed,M,1989,Xiaomi,account-creation,6221
3/1/2024 8:20,3/1/2024 8:23,succeed,F,1994,Apple,account-creation,6220
3/1/2024 8:43,3/1/2024 8:47,succeed,F,2001,Apple,account-creation,6219
3/15/2024 17:36,3/15/2024 17:36,fail,,NA,,contract-agreement-rejected,6218
3/15/2024 17:32,3/15/2024 17:36,succeed,F,1989,realme,account-creation,6218
2/29/2024 13:43,3/1/2024 15:12,succeed,F,1989,Apple,account-creation,6217
2/29/2024 13:42,2/29/2024 13:42,pending,,NA,Apple,otp-failed,6217
2/29/2024 20:54,2/29/2024 20:54,pending,,NA,Apple,otp-failed,6216
2/29/2024 21:16,2/29/2024 21:19,succeed,F,1997,Apple,account-creation,6216
3/1/2024 8:14,3/1/2024 8:18,succeed,M,1983,Apple,account-creation,6215
2/29/2024 14:03,2/29/2024 14:06,succeed,F,1995,Apple,account-creation,6214
3/1/2024 8:35,3/1/2024 8:35,pending,,NA,Apple,otp-failed,6213
3/1/2024 8:35,3/1/2024 8:35,pending,,NA,Apple,data-privacy-rejected,6213
3/14/2024 15:17,3/14/2024 15:17,fail,,NA,,cif-creation-failed,6213
3/14/2024 15:14,3/14/2024 15:17,succeed,M,1997,Apple,account-creation,6213
3/1/2024 8:13,3/1/2024 8:13,pending,,NA,Apple,data-privacy-rejected,6212
3/1/2024 9:34,3/1/2024 9:39,succeed,F,1993,Apple,account-creation,6212
1/29/2024 8:16,1/29/2024 8:16,pending,,NA,,otp-failed,6211
1/29/2024 8:17,1/29/2024 8:18,succeed,M,1994,,account-creation,6211
3/8/2024 18:03,3/8/2024 18:03,fail,,NA,,contract-agreement-rejected,6210
3/8/2024 18:00,3/8/2024 18:03,succeed,F,2001,Apple,account-creation,6210
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,6210
2/29/2024 13:56,2/29/2024 13:56,pending,,NA,Apple,otp-failed,6210
2/29/2024 13:57,2/29/2024 13:58,pending,F,2001,Apple,bank-check-failed,6210
2/29/2024 13:58,3/1/2024 17:12,succeed,F,1982,Apple,account-creation,6209
2/29/2024 13:55,2/29/2024 13:56,pending,F,1982,Apple,bank-check-failed,6209
3/1/2024 8:19,3/1/2024 8:22,succeed,M,1987,samsung,account-creation,6208
3/14/2024 11:01,3/14/2024 11:01,fail,,NA,,contract-agreement-rejected,6207
3/14/2024 10:57,3/14/2024 11:01,succeed,M,1990,samsung,account-creation,6207
2/1/2024 19:49,2/1/2024 19:51,succeed,F,1992,Apple,account-creation,6206
2/1/2024 19:48,2/1/2024 19:48,pending,,NA,Apple,otp-failed,6206
3/14/2024 21:30,3/14/2024 21:30,pending,,NA,Apple,otp-failed,6205
3/1/2024 10:43,3/1/2024 10:43,pending,,NA,Apple,otp-failed,6205
3/14/2024 21:31,3/14/2024 21:35,succeed,M,1994,Apple,account-creation,6205
3/1/2024 9:48,3/1/2024 9:51,succeed,F,1975,POCO,account-creation,6204
2/1/2024 19:18,2/1/2024 19:18,fail,,NA,,cif-creation-failed,6203
2/1/2024 19:16,2/1/2024 19:18,succeed,F,1994,,account-creation,6203
1/30/2024 16:30,1/30/2024 16:30,pending,,NA,,otp-failed,6203
2/29/2024 13:19,2/29/2024 13:24,succeed,M,1989,OPPO,account-creation,6202
3/14/2024 10:47,3/14/2024 10:47,pending,,NA,Apple,otp-failed,6201
3/14/2024 10:45,3/14/2024 10:46,pending,F,1998,Apple,ocr-failed,6201
3/14/2024 10:44,3/14/2024 10:45,pending,F,1998,Apple,ocr-failed,6201
3/7/2024 9:59,3/7/2024 10:00,pending,M,1989,Redmi,ocr-failed,6200
2/29/2024 10:49,2/29/2024 10:49,pending,,NA,Redmi,data-privacy-rejected,6200
2/29/2024 10:47,2/29/2024 10:48,pending,M,1989,Redmi,ocr-failed,6200
2/29/2024 10:49,2/29/2024 10:50,pending,M,1989,Redmi,ocr-failed,6200
3/7/2024 10:03,3/7/2024 10:04,pending,M,1989,Redmi,ocr-failed,6200
3/7/2024 10:10,3/7/2024 10:11,pending,M,1989,Redmi,ocr-failed,6200
2/29/2024 14:20,3/1/2024 17:35,succeed,F,1987,Apple,account-creation,6199
2/29/2024 13:51,2/29/2024 13:54,succeed,M,2000,Apple,account-creation,6198
1/29/2024 8:23,1/29/2024 8:27,succeed,F,1988,,account-creation,6197
1/29/2024 8:22,1/29/2024 8:22,pending,,NA,,otp-failed,6197
2/28/2024 20:16,2/28/2024 20:18,succeed,M,1987,Apple,account-creation,6196
2/28/2024 17:59,2/28/2024 18:00,fail,,1987,Apple,ocr-failed,6196
2/28/2024 17:56,2/28/2024 17:58,fail,,1987,Apple,ocr-failed,6196
2/29/2024 19:37,3/1/2024 17:32,succeed,F,1981,Apple,account-creation,6195
3/6/2024 13:42,3/6/2024 13:42,fail,F,1998,Apple,ocr-failed,6194
3/2/2024 10:11,3/2/2024 10:12,fail,F,1998,Apple,ocr-failed,6194
3/12/2024 21:26,3/12/2024 21:27,fail,F,1998,Apple,ocr-failed,6194
3/2/2024 10:10,3/2/2024 10:11,fail,F,1998,Apple,ocr-failed,6194
2/23/2024 11:03,2/23/2024 11:06,succeed,F,1982,Apple,account-creation,6193
2/23/2024 10:59,2/23/2024 10:59,pending,,NA,Apple,otp-failed,6193
3/1/2024 14:03,3/1/2024 14:08,succeed,M,1982,samsung,account-creation,6192
3/1/2024 16:08,3/1/2024 16:10,succeed,F,1996,Apple,account-creation,6191
3/1/2024 16:07,3/1/2024 16:07,pending,,NA,Apple,otp-failed,6191
3/1/2024 15:58,3/1/2024 16:02,succeed,M,1991,samsung,account-creation,6190
3/1/2024 15:55,3/1/2024 15:56,pending,M,1991,samsung,ocr-failed,6190
2/29/2024 13:45,2/29/2024 13:46,pending,,NA,samsung,otp-failed,6190
2/29/2024 13:47,2/29/2024 13:48,pending,M,1991,samsung,ocr-failed,6190
2/6/2024 10:29,2/6/2024 10:29,pending,,NA,samsung,otp-failed,6190
3/1/2024 11:15,3/1/2024 11:17,succeed,F,1999,Apple,account-creation,6189
2/29/2024 16:24,2/29/2024 16:24,pending,,NA,Apple,otp-failed,6189
2/2/2024 15:51,2/2/2024 15:54,succeed,F,1988,Apple,account-creation,6188
2/2/2024 15:51,2/2/2024 15:51,pending,,NA,Apple,otp-failed,6188
2/2/2024 15:49,2/2/2024 15:49,pending,,NA,samsung,otp-failed,6187
2/2/2024 15:51,2/2/2024 15:54,succeed,F,1992,samsung,account-creation,6187
2/2/2024 10:29,2/2/2024 10:29,pending,,NA,Apple,otp-failed,6186
2/2/2024 20:50,2/5/2024 11:15,succeed,M,1984,Apple,account-creation,6186
2/29/2024 10:00,2/29/2024 10:00,pending,,NA,Apple,otp-failed,6185
2/29/2024 10:44,2/29/2024 10:48,succeed,F,2001,samsung,account-creation,6184
3/13/2024 21:06,3/13/2024 21:06,fail,,NA,,contract-agreement-rejected,6183
3/13/2024 21:02,3/13/2024 21:06,succeed,F,1991,Redmi,account-creation,6183
3/7/2024 13:28,3/7/2024 13:28,pending,M,1996,samsung,ocr-failed,6182
2/29/2024 15:45,2/29/2024 15:46,pending,M,1996,samsung,ocr-failed,6182
2/29/2024 15:48,2/29/2024 15:49,pending,M,1996,samsung,ocr-failed,6182
2/29/2024 15:50,2/29/2024 15:50,pending,M,1996,samsung,ocr-failed,6182
2/29/2024 15:53,2/29/2024 15:54,pending,M,1996,samsung,ocr-failed,6182
2/29/2024 15:47,2/29/2024 15:47,pending,M,1996,samsung,ocr-failed,6182
3/1/2024 16:20,3/1/2024 16:20,pending,,NA,Apple,otp-failed,6181
2/28/2024 15:44,2/28/2024 19:24,succeed,F,1982,Apple,account-creation,6180
2/28/2024 15:32,2/28/2024 15:33,pending,F,1982,Apple,bank-check-failed,6180
2/28/2024 15:40,2/28/2024 15:40,pending,,NA,Apple,data-privacy-rejected,6180
2/28/2024 15:40,2/28/2024 15:40,pending,,NA,Apple,otp-failed,6180
2/28/2024 15:42,2/28/2024 15:42,pending,,NA,Apple,data-privacy-rejected,6180
2/28/2024 15:42,2/28/2024 15:42,pending,,NA,Apple,data-privacy-rejected,6180
2/28/2024 15:27,2/28/2024 15:30,pending,F,1982,Apple,bank-check-failed,6180
2/28/2024 15:42,2/28/2024 15:42,pending,,NA,Apple,otp-failed,6180
3/5/2024 19:58,3/5/2024 19:58,fail,,NA,,contract-agreement-rejected,6179
3/5/2024 19:54,3/5/2024 19:58,succeed,F,1984,Apple,account-creation,6179
2/29/2024 13:43,2/29/2024 13:44,fail,F,1989,OPPO,ocr-failed,6178
2/29/2024 13:45,2/29/2024 13:48,succeed,F,1989,OPPO,account-creation,6178
3/1/2024 11:25,3/1/2024 11:27,succeed,M,1988,Apple,account-creation,6177
